med_rep,cell,Medium,Replicate,rep_medium,diameter,Circularity,meanCW,meanViability,cooX,cooY,huang,cellalive
Condition2-n2,n2__Condition2-577,Condition2,n2,n2__Condition2,22.9456864554447,0.992,204.852,1998.607,1848.878,1452.006,600.704101960784,yes
Condition2-n2,n2__Condition2-578,Condition2,n2,n2__Condition2,26.8430727018791,0.989,373.773,2330.237,864.487,1455.089,600.704101960784,yes
Condition2-n2,n2__Condition2-58,Condition2,n2,n2__Condition2,23.4995456574045,1,280.645,2413.099,1128.635,146.677,600.704101960784,yes
Condition2-n2,n2__Condition2-581,Condition2,n2,n2__Condition2,23.6618836993583,1.001,384.915,1688.208,2199.508,1462.553,600.704101960784,yes
Condition2-n2,n2__Condition2-584,Condition2,n2,n2__Condition2,17.9205282822612,0.98,426.819,1538.709,2223.684,1477.967,600.704101960784,yes
Condition2-n2,n2__Condition2-587,Condition2,n2,n2__Condition2,24.1877316313339,0.967,175.925,2891.403,2566.526,1484.619,600.704101960784,yes
Condition2-n2,n2__Condition2-589,Condition2,n2,n2__Condition2,19.9265171849915,0.916,163.839,1277.813,566.589,1491.434,600.704101960784,yes
Condition2-n2,n2__Condition2-594,Condition2,n2,n2__Condition2,14.7587561827976,0.985,252.107,1822.977,322.235,1499.871,600.704101960784,yes
Condition2-n2,n2__Condition2-595,Condition2,n2,n2__Condition2,15.8667928966034,0.963,185.496,2224.67,264.473,1502.143,600.704101960784,yes
Condition2-n2,n2__Condition2-60,Condition2,n2,n2__Condition2,24.492672502298,1.003,335.779,2062.355,122.339,151.869,600.704101960784,yes
Condition2-n2,n2__Condition2-607,Condition2,n2,n2__Condition2,17.0894211694354,0.99,447.939,1439.655,116.498,1537.514,600.704101960784,yes
Condition2-n2,n2__Condition2-608,Condition2,n2,n2__Condition2,13.0296968810473,0.986,159.907,940.785,1154.596,1547.898,600.704101960784,yes
Condition2-n2,n2__Condition2-61,Condition2,n2,n2__Condition2,20.5001115998947,0.985,330.583,1589.28,2488.968,150.571,600.704101960784,yes
Condition2-n2,n2__Condition2-616,Condition2,n2,n2__Condition2,20.3183566548837,0.968,335.628,3004.115,266.42,1566.72,600.704101960784,yes
Condition2-n2,n2__Condition2-618,Condition2,n2,n2__Condition2,18.6564607391182,1.011,162.974,2724.206,2251.105,1572.561,600.704101960784,yes
Condition2-n2,n2__Condition2-621,Condition2,n2,n2__Condition2,16.4683985814908,0.937,355.367,2255.987,328.661,1580.868,600.704101960784,yes
Condition2-n2,n2__Condition2-622,Condition2,n2,n2__Condition2,22.9931146284861,1.012,263.217,1769.378,2426.988,1591.382,600.704101960784,yes
Condition2-n2,n2__Condition2-623,Condition2,n2,n2__Condition2,24.2157429013181,0.994,226.204,1758.914,367.991,1592.356,600.704101960784,yes
Condition2-n2,n2__Condition2-627,Condition2,n2,n2__Condition2,21.3786468857619,0.994,162.581,2172.117,799.261,1596.899,600.704101960784,yes
Condition2-n2,n2__Condition2-629,Condition2,n2,n2__Condition2,20.1362833999866,0.964,293.705,1858.49,1227.123,1602.578,600.704101960784,yes
Condition2-n2,n2__Condition2-63,Condition2,n2,n2__Condition2,18.4269593111796,0.978,317.354,1574.002,704.05,161.215,600.704101960784,yes
Condition2-n2,n2__Condition2-636,Condition2,n2,n2__Condition2,14.3672350227916,0.985,266.615,1608.032,1464.175,1609.555,600.704101960784,yes
Condition2-n2,n2__Condition2-637,Condition2,n2,n2__Condition2,25.2760331321963,1.002,254.278,1616.223,1311.333,1617.018,600.704101960784,yes
Condition2-n2,n2__Condition2-639,Condition2,n2,n2__Condition2,21.1491454578234,0.984,219.156,728.057,1485.755,1618.154,600.704101960784,yes
Condition2-n2,n2__Condition2-64,Condition2,n2,n2__Condition2,20.5952862558636,0.999,174.658,1727.052,1563.637,163.065,600.704101960784,yes
Condition2-n2,n2__Condition2-640,Condition2,n2,n2__Condition2,18.3120494422673,1,451.17,2058.269,465.018,1619.29,600.704101960784,yes
Condition2-n2,n2__Condition2-642,Condition2,n2,n2__Condition2,24.6352753313083,0.99,201.088,1382.088,836.417,1630.161,600.704101960784,yes
Condition2-n2,n2__Condition2-648,Condition2,n2,n2__Condition2,16.6501535265017,0.969,152.363,1764.407,1573.859,1637.138,600.704101960784,yes
Condition2-n2,n2__Condition2-650,Condition2,n2,n2__Condition2,17.7581902403075,1,276.277,1866.32,24.338,1641.356,600.704101960784,yes
Condition2-n2,n2__Condition2-651,Condition2,n2,n2__Condition2,16.4206520985632,1.02,248.739,1829.144,687.63,1644.601,600.704101960784,yes
Condition2-n2,n2__Condition2-662,Condition2,n2,n2__Condition2,24.492672502298,0.953,270.323,2583.361,1132.429,1690.531,600.704101960784,yes
Condition2-n2,n2__Condition2-664,Condition2,n2,n2__Condition2,24.3303344603442,0.997,145.999,2204.695,1292.511,1693.277,600.704101960784,yes
Condition2-n2,n2__Condition2-665,Condition2,n2,n2__Condition2,24.0534048593643,1.014,165.193,1873.701,1866.24,1696.198,600.704101960784,yes
Condition2-n2,n2__Condition2-670,Condition2,n2,n2__Condition2,14.7587561827976,0.992,550.298,1586.114,388.435,1727.675,600.704101960784,yes
Condition2-n2,n2__Condition2-672,Condition2,n2,n2__Condition2,21.1491454578234,1.007,154.654,1435.95,1211.06,1733.516,600.704101960784,yes
Condition2-n2,n2__Condition2-673,Condition2,n2,n2__Condition2,19.3726579830317,1.005,237.956,1890.947,2452.494,1732.608,600.704101960784,yes
Condition2-n2,n2__Condition2-675,Condition2,n2,n2__Condition2,16.2108858835681,0.963,157.072,1926.388,789.85,1734.49,600.704101960784,yes
Condition2-n2,n2__Condition2-676,Condition2,n2,n2__Condition2,14.9210942247514,0.98,319.612,1953.002,273.98,1734.085,600.704101960784,yes
Condition2-n2,n2__Condition2-678,Condition2,n2,n2__Condition2,19.0957283820518,1,218.982,2098.772,9.411,1736.761,600.704101960784,yes
Condition2-n2,n2__Condition2-679,Condition2,n2,n2__Condition2,19.3249115001041,1.002,167.288,1940.556,2543.161,1738.708,600.704101960784,yes
Condition2-n2,n2__Condition2-680,Condition2,n2,n2__Condition2,17.3189225973739,1.001,162.727,1573.595,2523.366,1742.278,600.704101960784,yes
Condition2-n2,n2__Condition2-686,Condition2,n2,n2__Condition2,14.9210942247514,1.004,390.909,3344.134,829.764,1765.642,600.704101960784,yes
Condition2-n2,n2__Condition2-687,Condition2,n2,n2__Condition2,19.2577481141193,0.995,148.747,1823.323,1930.979,1770.348,600.704101960784,yes
Condition2-n2,n2__Condition2-688,Condition2,n2,n2__Condition2,17.5958521983538,0.967,169.156,2820.194,1126.039,1773.755,600.704101960784,yes
Condition2-n2,n2__Condition2-69,Condition2,n2,n2__Condition2,17.987691668246,1.014,187.752,1549.838,1172.444,166.797,600.704101960784,yes
Condition2-n2,n2__Condition2-690,Condition2,n2,n2__Condition2,26.4512332319868,1.001,160.675,1151.041,1954.181,1789.007,600.704101960784,yes
Condition2-n2,n2__Condition2-691,Condition2,n2,n2__Condition2,18.1974578832411,0.986,188.713,2177.665,1118.9,1788.358,600.704101960784,yes
Condition2-n2,n2__Condition2-692,Condition2,n2,n2__Condition2,20.15601861293,0.986,144.657,1431.365,583.788,1794.848,600.704101960784,yes
Condition2-n2,n2__Condition2-698,Condition2,n2,n2__Condition2,25.5055345601348,1.002,149.297,2398.748,2203.727,1811.073,600.704101960784,yes
Condition2-n2,n2__Condition2-70,Condition2,n2,n2__Condition2,20.15601861293,0.994,147.258,1918.989,1127.662,173.611,600.704101960784,yes
Condition2-n2,n2__Condition2-704,Condition2,n2,n2__Condition2,18.3792128282521,1.008,157.337,1914.331,2537.644,1834.113,600.704101960784,yes
Condition2-n2,n2__Condition2-707,Condition2,n2,n2__Condition2,24.1683147282767,1.004,284.587,1569.335,2367.603,1842.551,600.704101960784,yes
Condition2-n2,n2__Condition2-708,Condition2,n2,n2__Condition2,22.7161850275062,0.971,156.158,1001.091,1863.838,1841.188,600.704101960784,yes
Condition2-n2,n2__Condition2-709,Condition2,n2,n2__Condition2,26.384069846002,0.998,311.614,1509.028,761.293,1849.041,600.704101960784,yes
Condition2-n2,n2__Condition2-711,Condition2,n2,n2__Condition2,17.987691668246,1.011,240.785,659.867,1103.648,1845.796,600.704101960784,yes
Condition2-n2,n2__Condition2-712,Condition2,n2,n2__Condition2,16.1437224975833,0.98,143.626,726.565,1277.714,1847.159,600.704101960784,yes
Condition2-n2,n2__Condition2-72,Condition2,n2,n2__Condition2,15.6372914686649,0.991,455.67,1224.5,1259.476,185.813,600.704101960784,yes
Condition2-n2,n2__Condition2-725,Condition2,n2,n2__Condition2,25.43837117415,0.957,593.265,1892.612,1101.377,1885.71,600.704101960784,yes
Condition2-n2,n2__Condition2-727,Condition2,n2,n2__Condition2,19.697015757053,0.986,163.178,2055.666,904.076,1884.412,600.704101960784,yes
Condition2-n2,n2__Condition2-729,Condition2,n2,n2__Condition2,14.1377335948531,0.969,152.291,1156.017,1646.613,1888.111,600.704101960784,yes
Condition2-n2,n2__Condition2-731,Condition2,n2,n2__Condition2,18.8184804711857,0.996,178.055,1688.114,695.418,1896.743,600.704101960784,yes
Condition2-n2,n2__Condition2-733,Condition2,n2,n2__Condition2,17.9205282822612,0.977,146.412,1743.508,1174.65,1913.098,600.704101960784,yes
Condition2-n2,n2__Condition2-735,Condition2,n2,n2__Condition2,21.101717284782,0.979,178.87,1556.681,418.938,1920.432,600.704101960784,yes
Condition2-n2,n2__Condition2-737,Condition2,n2,n2__Condition2,16.5355619674756,1.02,149.694,1820.223,1714.37,1922.379,600.704101960784,yes
Condition2-n2,n2__Condition2-740,Condition2,n2,n2__Condition2,15.7719365505206,0.97,192.424,2223.013,1052.376,1936.009,600.704101960784,yes
Condition2-n2,n2__Condition2-742,Condition2,n2,n2__Condition2,15.1505956526899,1,154.654,2049.117,899.209,1941.525,600.704101960784,yes
Condition2-n2,n2__Condition2-744,Condition2,n2,n2__Condition2,17.2043310383477,1.006,161.863,1228.103,2149.534,1944.121,600.704101960784,yes
Condition2-n2,n2__Condition2-746,Condition2,n2,n2__Condition2,19.8119256259653,1.002,166.401,2320.347,1251.137,1950.774,600.704101960784,yes
Condition2-n2,n2__Condition2-75,Condition2,n2,n2__Condition2,16.7453281824707,0.97,162.383,1525.13,517.751,191.946,600.704101960784,yes
Condition2-n2,n2__Condition2-751,Condition2,n2,n2__Condition2,21.4935567546743,1.002,159.13,2016.725,1004.998,1966.188,600.704101960784,yes
Condition2-n2,n2__Condition2-754,Condition2,n2,n2__Condition2,19.3249115001041,0.991,148.545,2036.849,1265.577,1969.433,600.704101960784,yes
Condition2-n2,n2__Condition2-765,Condition2,n2,n2__Condition2,28.8964897776507,0.987,186.103,2424.749,1953.856,1996.367,600.704101960784,yes
Condition2-n2,n2__Condition2-766,Condition2,n2,n2__Condition2,19.1431565550932,0.992,226.034,1109.476,281.997,1999.936,600.704101960784,yes
Condition2-n2,n2__Condition2-767,Condition2,n2,n2__Condition2,17.9679564553026,0.977,159.646,2739.752,1449.248,1998.314,600.704101960784,yes
Condition2-n2,n2__Condition2-768,Condition2,n2,n2__Condition2,19.3529227700883,0.959,291.491,1212.604,2411.403,2000.19,600.704101960784,yes
Condition2-n2,n2__Condition2-771,Condition2,n2,n2__Condition2,22.4866835995677,1.001,159.112,2113.148,475.532,2008.114,600.704101960784,yes
Condition2-n2,n2__Condition2-776,Condition2,n2,n2__Condition2,23.8910668174106,0.987,370.431,1184.723,611.371,2027.844,600.704101960784,yes
Condition2-n2,n2__Condition2-777,Condition2,n2,n2__Condition2,24.8845119721902,0.972,157.036,1822.881,1316.2,2027.844,600.704101960784,yes
Condition2-n2,n2__Condition2-778,Condition2,n2,n2__Condition2,15.7044548546497,1.005,148.359,2153.861,1357.088,2026.221,600.704101960784,yes
Condition2-n2,n2__Condition2-784,Condition2,n2,n2__Condition2,24.5124077152414,0.944,163.735,2268.578,11.515,2037.464,600.704101960784,yes
Condition2-n2,n2__Condition2-786,Condition2,n2,n2__Condition2,23.2028808434812,0.98,159.424,950.498,1330.479,2044.069,600.704101960784,yes
Condition2-n2,n2__Condition2-790,Condition2,n2,n2__Condition2,20.4329482139099,1.02,179.031,2095.623,880.063,2051.208,600.704101960784,yes
Condition2-n2,n2__Condition2-793,Condition2,n2,n2__Condition2,20.9868074158697,0.981,186.136,1773.872,1736.761,2055.103,600.704101960784,yes
Condition2-n2,n2__Condition2-819,Condition2,n2,n2__Condition2,16.5355619674756,1.018,177.649,2167.522,1353.519,2101.507,600.704101960784,yes
Condition2-n2,n2__Condition2-822,Condition2,n2,n2__Condition2,26.2217318040483,0.994,227.304,2390.692,2465.928,2109.295,600.704101960784,yes
Condition2-n2,n2__Condition2-836,Condition2,n2,n2__Condition2,14.7113280097563,0.976,414.698,1877.662,2445.484,2143.693,600.704101960784,yes
Condition2-n2,n2__Condition2-838,Condition2,n2,n2__Condition2,14.6441646237715,1.008,394.263,1853.293,2431.531,2144.991,600.704101960784,yes
Condition2-n2,n2__Condition2-846,Condition2,n2,n2__Condition2,16.8599197414968,0.972,157.371,1816.355,787.319,2187.696,600.704101960784,yes
Condition2-n2,n2__Condition2-847,Condition2,n2,n2__Condition2,16.5355619674756,0.993,249.947,2234.132,74.961,2187.826,600.704101960784,yes
Condition2-n2,n2__Condition2-85,Condition2,n2,n2__Condition2,28.552396790686,0.973,203.52,2768.926,473.293,232.834,600.704101960784,yes
Condition2-n2,n2__Condition2-855,Condition2,n2,n2__Condition2,21.1688806707668,0.993,151.408,1254.364,1126.039,2206.647,600.704101960784,yes
Condition2-n2,n2__Condition2-856,Condition2,n2,n2__Condition2,20.4329482139099,0.999,160.148,1851.352,295.626,2214.435,600.704101960784,yes
Condition2-n2,n2__Condition2-859,Condition2,n2,n2__Condition2,25.0465317042578,0.992,164.961,1387.091,1030.634,2219.952,600.704101960784,yes
Condition2-n2,n2__Condition2-862,Condition2,n2,n2__Condition2,22.2769173845726,0.962,218.626,2148.456,1329.697,2230.713,600.704101960784,yes
Condition2-n2,n2__Condition2-863,Condition2,n2,n2__Condition2,20.3183566548837,0.977,200.07,1573.128,1656.284,2232.932,600.704101960784,yes
Condition2-n2,n2__Condition2-865,Condition2,n2,n2__Condition2,14.9210942247514,0.99,165.153,1191.002,2026.416,2234.166,600.704101960784,yes
Condition2-n2,n2__Condition2-867,Condition2,n2,n2__Condition2,20.7098778148898,0.972,573.781,1897.746,391.604,2241.064,600.704101960784,yes
Condition2-n2,n2__Condition2-87,Condition2,n2,n2__Condition2,20.1085904398886,1.001,269.019,1787.966,2055.103,232.996,600.704101960784,yes
Condition2-n2,n2__Condition2-870,Condition2,n2,n2__Condition2,22.0948441296755,0.996,219.74,1933.7,99.137,2250.943,600.704101960784,yes
Condition2-n2,n2__Condition2-873,Condition2,n2,n2__Condition2,17.041992996394,0.984,154.118,1913,1091.317,2250.456,600.704101960784,yes
Condition2-n2,n2__Condition2-875,Condition2,n2,n2__Condition2,21.7033229696694,0.968,575.352,1794.486,2183.283,2255.648,600.704101960784,yes
Condition2-n2,n2__Condition2-885,Condition2,n2,n2__Condition2,21.3786468857619,0.956,204.398,2089.655,1813.41,2269.082,600.704101960784,yes
Condition2-n2,n2__Condition2-889,Condition2,n2,n2__Condition2,17.6910268543227,0.973,200.16,1380.75,1131.88,2274.794,600.704101960784,yes
Condition2-n2,n2__Condition2-892,Condition2,n2,n2__Condition2,17.4812606393276,0.993,141.553,1965.799,631.036,2282.193,600.704101960784,yes
Condition2-n2,n2__Condition2-896,Condition2,n2,n2__Condition2,25.5529627331762,0.977,456.082,1635.037,1262.332,2293.94,600.704101960784,yes
Condition2-n2,n2__Condition2-897,Condition2,n2,n2__Condition2,23.3846357884922,0.998,201.798,2143.962,1814.643,2294.264,600.704101960784,yes
Condition2-n2,n2__Condition2-9,Condition2,n2,n2__Condition2,17.041992996394,0.975,221.127,1499.682,901.737,20.046,600.704101960784,yes
Condition2-n2,n2__Condition2-907,Condition2,n2,n2__Condition2,22.1343145555623,0.962,321.765,1836.729,1994.42,2319.251,600.704101960784,yes
Condition2-n2,n2__Condition2-912,Condition2,n2,n2__Condition2,17.7779254532509,0.92,152.399,2217.921,379.349,2321.523,600.704101960784,yes
Condition2-n2,n2__Condition2-914,Condition2,n2,n2__Condition2,9.96341774743883,1,818.984,843.816,1973.489,2321.685,600.704101960784,yes
Condition2-n2,n2__Condition2-97,Condition2,n2,n2__Condition2,22.0948441296755,0.994,206.699,2117.554,1345.244,262.688,600.704101960784,yes
Condition2-n2,n2__Condition2-99,Condition2,n2,n2__Condition2,19.6495875840116,1.003,199.722,1492.565,807.698,271.288,600.704101960784,yes
Condition2-n3,n3__Condition2-103,Condition2,n3,n3__Condition2,20.5952862558636,0.97,158.828,1454.241,2178.715,231.573,578.655819607843,yes
Condition2-n3,n3__Condition2-104,Condition2,n3,n3__Condition2,17.987691668246,0.955,162.991,902.995,810.294,232.347,578.655819607843,yes
Condition2-n3,n3__Condition2-108,Condition2,n3,n3__Condition2,20.0414270539038,0.996,177.938,1975.109,129.478,240.46,578.655819607843,yes
Condition2-n3,n3__Condition2-110,Condition2,n3,n3__Condition2,19.2577481141193,0.992,153.942,994.028,1154.109,242.893,578.655819607843,yes
Condition2-n3,n3__Condition2-111,Condition2,n3,n3__Condition2,19.210319941078,1.009,158.572,707.778,1580.349,242.407,578.655819607843,yes
Condition2-n3,n3__Condition2-112,Condition2,n3,n3__Condition2,13.4689645239809,0.967,150.688,1893.492,456.581,249.546,578.655819607843,yes
Condition2-n3,n3__Condition2-116,Condition2,n3,n3__Condition2,14.3000716368068,0.989,173.785,1474.156,915.888,253.7,578.655819607843,yes
Condition2-n3,n3__Condition2-119,Condition2,n3,n3__Condition2,17.4338324662862,0.995,202.05,949.344,2411.736,257.983,578.655819607843,yes
Condition2-n3,n3__Condition2-120,Condition2,n3,n3__Condition2,21.6555764867418,0.95,378.202,1338.572,2034.918,263.694,578.655819607843,yes
Condition2-n3,n3__Condition2-14,Condition2,n3,n3__Condition2,25.43837117415,1.016,474.539,1955.499,609.749,27.259,578.655819607843,yes
Condition2-n3,n3__Condition2-140,Condition2,n3,n3__Condition2,24.5598358882827,1.005,322.448,2111.591,1016.68,305.686,578.655819607843,yes
Condition2-n3,n3__Condition2-145,Condition2,n3,n3__Condition2,19.6495875840116,0.976,384.455,2275.411,1040.844,311.751,578.655819607843,yes
Condition2-n3,n3__Condition2-151,Condition2,n3,n3__Condition2,24.5401006753393,0.96,165.251,1825.228,2119.193,329.212,578.655819607843,yes
Condition2-n3,n3__Condition2-154,Condition2,n3,n3__Condition2,22.324345557614,0.99,161.152,1927.11,917.381,334.891,578.655819607843,yes
Condition2-n3,n3__Condition2-168,Condition2,n3,n3__Condition2,24.5795711012261,0.947,294.996,1682.351,2249.482,366.368,578.655819607843,yes
Condition2-n3,n3__Condition2-169,Condition2,n3,n3__Condition2,26.3366416729607,0.99,170.063,2146.915,513.046,376.428,578.655819607843,yes
Condition2-n3,n3__Condition2-17,Condition2,n3,n3__Condition2,28.2280390166647,0.987,221.307,1904.028,844.367,33.424,578.655819607843,yes
Condition2-n3,n3__Condition2-173,Condition2,n3,n3__Condition2,17.8056184133489,0.978,171.917,1923.626,155.973,378.509,578.655819607843,yes
Condition2-n3,n3__Condition2-181,Condition2,n3,n3__Condition2,19.6495875840116,0.979,185.668,644.851,2166.532,395.395,578.655819607843,yes
Condition2-n3,n3__Condition2-184,Condition2,n3,n3__Condition2,18.8184804711857,0.986,395.441,1315.066,2142.395,401.091,578.655819607843,yes
Condition2-n3,n3__Condition2-188,Condition2,n3,n3__Condition2,19.3726579830317,0.976,316.69,1965.94,42.9,412.903,578.655819607843,yes
Condition2-n3,n3__Condition2-190,Condition2,n3,n3__Condition2,25.5055345601348,0.991,158.261,1553.291,602.609,417.316,578.655819607843,yes
Condition2-n3,n3__Condition2-193,Condition2,n3,n3__Condition2,17.5761169854104,0.962,152.635,1922.054,1039.295,420.747,578.655819607843,yes
Condition2-n3,n3__Condition2-196,Condition2,n3,n3__Condition2,16.1437224975833,1.006,164.194,753.84,2217.032,427.7,578.655819607843,yes
Condition2-n3,n3__Condition2-201,Condition2,n3,n3__Condition2,20.8722158568435,0.974,258.578,1050.163,2352.675,441.654,578.655819607843,yes
Condition2-n3,n3__Condition2-206,Condition2,n3,n3__Condition2,21.4935567546743,0.989,217.106,1599.323,2374.742,453.012,578.655819607843,yes
Condition2-n3,n3__Condition2-207,Condition2,n3,n3__Condition2,20.3855200408685,0.976,241.937,1232.632,1735.463,456.906,578.655819607843,yes
Condition2-n3,n3__Condition2-210,Condition2,n3,n3__Condition2,15.5898632956235,1,178.923,1614.552,388.759,459.502,578.655819607843,yes
Condition2-n3,n3__Condition2-216,Condition2,n3,n3__Condition2,20.3657848279251,0.997,207.792,1469.389,1152.973,475.403,578.655819607843,yes
Condition2-n3,n3__Condition2-217,Condition2,n3,n3__Condition2,14.7587561827976,1.014,150.272,2260.818,1380.453,476.052,578.655819607843,yes
Condition2-n3,n3__Condition2-224,Condition2,n3,n3__Condition2,17.2043310383477,1.013,157.343,1961.211,93.458,490.979,578.655819607843,yes
Condition2-n3,n3__Condition2-227,Condition2,n3,n3__Condition2,23.7093118723996,0.955,158.848,1521.532,679.842,500.714,578.655819607843,yes
Condition2-n3,n3__Condition2-23,Condition2,n3,n3__Condition2,17.7107620672661,0.995,176.027,1558.923,2264.085,41.212,578.655819607843,yes
Condition2-n3,n3__Condition2-234,Condition2,n3,n3__Condition2,17.4338324662862,0.953,190.096,2106.35,2432.962,523.64,578.655819607843,yes
Condition2-n3,n3__Condition2-237,Condition2,n3,n3__Condition2,20.15601861293,0.969,237.635,2367.328,1607.932,537.708,578.655819607843,yes
Condition2-n3,n3__Condition2-240,Condition2,n3,n3__Condition2,19.210319941078,0.991,165.512,1741.938,1302.246,544.523,578.655819607843,yes
Condition2-n3,n3__Condition2-241,Condition2,n3,n3__Condition2,19.8790890119501,0.983,194.703,2080.079,558.314,548.255,578.655819607843,yes
Condition2-n3,n3__Condition2-242,Condition2,n3,n3__Condition2,19.2577481141193,0.995,224.513,1993.279,230.238,549.228,578.655819607843,yes
Condition2-n3,n3__Condition2-243,Condition2,n3,n3__Condition2,17.1371676523629,0.911,165.269,2605.453,1724.938,548.571,578.655819607843,yes
Condition2-n3,n3__Condition2-244,Condition2,n3,n3__Condition2,18.9808185131394,1.003,218.257,1332.7,1397.002,551.013,578.655819607843,yes
Condition2-n3,n3__Condition2-245,Condition2,n3,n3__Condition2,19.7641791430377,0.994,171.083,2513.514,1921.73,551.337,578.655819607843,yes
Condition2-n3,n3__Condition2-249,Condition2,n3,n3__Condition2,19.6495875840116,0.953,200.815,1617.765,2464.946,565.08,578.655819607843,yes
Condition2-n3,n3__Condition2-254,Condition2,n3,n3__Condition2,19.4872495420578,1.004,162.868,1458.64,496.496,582.815,578.655819607843,yes
Condition2-n3,n3__Condition2-26,Condition2,n3,n3__Condition2,22.6012751585939,0.996,206.43,1442.507,688.279,52.246,578.655819607843,yes
Condition2-n3,n3__Condition2-261,Condition2,n3,n3__Condition2,19.8790890119501,1.002,190.808,1332.653,1374.936,595.146,578.655819607843,yes
Condition2-n3,n3__Condition2-264,Condition2,n3,n3__Condition2,20.0414270539038,0.963,157.087,1663.172,2073.437,604.394,578.655819607843,yes
Condition2-n3,n3__Condition2-265,Condition2,n3,n3__Condition2,15.9142210696448,0.985,435.948,2213.589,1354.492,602.934,578.655819607843,yes
Condition2-n3,n3__Condition2-267,Condition2,n3,n3__Condition2,16.3732239255218,1.01,170.059,1692.513,1684.516,607.802,578.655819607843,yes
Condition2-n3,n3__Condition2-268,Condition2,n3,n3__Condition2,14.5295730647453,0.976,201.578,1776.284,205.737,609.749,578.655819607843,yes
Condition2-n3,n3__Condition2-269,Condition2,n3,n3__Condition2,23.2226160564246,1,167.199,2216.301,361.501,614.292,578.655819607843,yes
Condition2-n3,n3__Condition2-27,Condition2,n3,n3__Condition2,18.6564607391182,0.977,227.785,1787.647,570.808,53.219,578.655819607843,yes
Condition2-n3,n3__Condition2-270,Condition2,n3,n3__Condition2,20.7296130278332,0.977,272.443,2077.715,420.561,615.265,578.655819607843,yes
Condition2-n3,n3__Condition2-274,Condition2,n3,n3__Condition2,17.4812606393276,0.983,251.246,1801.632,1889.15,626.039,578.655819607843,yes
Condition2-n3,n3__Condition2-277,Condition2,n3,n3__Condition2,20.4329482139099,1.005,163.261,1348.523,2492.213,636.358,578.655819607843,yes
Condition2-n3,n3__Condition2-278,Condition2,n3,n3__Condition2,15.3129336946436,1.02,167.52,1931.964,526.675,636.034,578.655819607843,yes
Condition2-n3,n3__Condition2-279,Condition2,n3,n3__Condition2,19.7641791430377,0.973,195.505,1694.422,596.444,639.279,578.655819607843,yes
Condition2-n3,n3__Condition2-280,Condition2,n3,n3__Condition2,21.9325060877217,0.973,203.456,2015.986,2513.696,640.707,578.655819607843,yes
Condition2-n3,n3__Condition2-282,Condition2,n3,n3__Condition2,21.9325060877217,0.999,158.818,761.939,2229.687,646.093,578.655819607843,yes
Condition2-n3,n3__Condition2-284,Condition2,n3,n3__Condition2,21.3786468857619,0.986,184.76,1396.127,622.213,650.751,578.655819607843,yes
Condition2-n3,n3__Condition2-286,Condition2,n3,n3__Condition2,23.5469738304459,1.005,229.379,2224.045,480.595,655.504,578.655819607843,yes
Condition2-n3,n3__Condition2-289,Condition2,n3,n3__Condition2,22.3717737306554,0.96,182.307,1991.652,819.57,658.111,578.655819607843,yes
Condition2-n3,n3__Condition2-290,Condition2,n3,n3__Condition2,19.210319941078,1.006,154.335,1126.819,2087.229,661.021,578.655819607843,yes
Condition2-n3,n3__Condition2-293,Condition2,n3,n3__Condition2,25.6678726020885,1.009,188.336,2472.676,600.338,669.458,578.655819607843,yes
Condition2-n3,n3__Condition2-296,Condition2,n3,n3__Condition2,16.8124915684555,0.989,164.138,1918.353,345.924,678.22,578.655819607843,yes
Condition2-n3,n3__Condition2-298,Condition2,n3,n3__Condition2,21.3786468857619,0.999,217.434,1068.302,1700.741,683.087,578.655819607843,yes
Condition2-n3,n3__Condition2-299,Condition2,n3,n3__Condition2,17.3860859833586,0.96,195.031,1326.577,2553.545,680.491,578.655819607843,yes
Condition2-n3,n3__Condition2-300,Condition2,n3,n3__Condition2,20.7098778148898,1.002,153.608,2338.584,1010.515,684.061,578.655819607843,yes
Condition2-n3,n3__Condition2-302,Condition2,n3,n3__Condition2,23.4521174843631,0.979,164.111,1619.963,66.199,686.981,578.655819607843,yes
Condition2-n3,n3__Condition2-303,Condition2,n3,n3__Condition2,18.0825480143288,0.981,225.692,1708.51,277.453,686.657,578.655819607843,yes
Condition2-n3,n3__Condition2-304,Condition2,n3,n3__Condition2,14.9210942247514,0.99,173.684,1778.757,183.346,686.332,578.655819607843,yes
Condition2-n3,n3__Condition2-305,Condition2,n3,n3__Condition2,16.8796549544402,0.984,157.011,1394.759,780.764,688.279,578.655819607843,yes
Condition2-n3,n3__Condition2-306,Condition2,n3,n3__Condition2,19.8119256259653,0.973,163.992,2058.389,445.159,691.395,578.655819607843,yes
Condition2-n3,n3__Condition2-307,Condition2,n3,n3__Condition2,21.1688806707668,0.998,152.92,1766.236,2189.124,692.498,578.655819607843,yes
Condition2-n3,n3__Condition2-308,Condition2,n3,n3__Condition2,16.5355619674756,0.942,323.508,637.635,1204.894,691.2,578.655819607843,yes
Condition2-n3,n3__Condition2-31,Condition2,n3,n3__Condition2,18.8184804711857,0.984,243.191,1231.558,1591.382,58.087,578.655819607843,yes
Condition2-n3,n3__Condition2-310,Condition2,n3,n3__Condition2,17.8727817993337,0.984,171.493,758.73,425.104,692.173,578.655819607843,yes
